3.3124
5.1714
6.97632
8.8556
10.6132
12.4452
13.9662
15.6629
17.6842
19.6243
21.6996
23.802
25.1066
25.9787
27.5673
29.2235
30.8256
32.2993
33.9217
35.6117
37.6938
38.9579
41.3577
42.9328
45.657
47.5634
49.6995
50.8149
52.2278
52.7348
54.445
55.094
55.3103
56.135
58.163
59.5691
60.8535
63.6792
64.0983
65.8356
67.6
68.2625
70.7907
72.8187
74.671
75.8404
78.1726
79.3692
82.1205
83.0331
86.0683
87.8056
89.1779
90.0905
90.3947
91.4628
91.8684
95.0794
96.9249
99.3179
100.386
101.86
104.915
105.983
107.795
108.971
109.918
110.627
111.445
113.25
113.974
116.144
118.003
119.949
123.1
124.654
128.088
129.508
131.536
133.72
135.146
135.477
139.337
140.946
143.812
146.043
147.003
148.903
153.006
156.028
158.252
159.529
159.712
162.923
164.998
168.297
171.352
172.522
175.206
177.457
